midpoint	h12
87244.2535	0.017
164212.2615	0.017
344040.155	0.018
540455.979	0.017
724526.6455	0.017
819807.923	0.022
919350.222	0.017
1099464.2115	0.017
1271757.038	0.027
1363764.4655	0.017
1518597.6385	0.017
1598168.4735	0.051
1657582.235	0.034
1754070.2235	0.047
1807130.096	0.021
1864753.891	0.021
1917254.129	0.044
1976026.9485	0.044
2014485.7125	0.069
2053338.5555	0.053
2094467.0765	0.036
2137600.572	0.023
2180616.4825	0.048
2226427.345	0.05
2269413.7945	0.043
2346735.1095	0.039
2412148.121	0.048
2466360.1425	0.045
2512215.4725	0.027
2574616.839	0.036
2629627.388	0.066
2678053.279	0.029
2746757.74	0.021
2814816.0925	0.042
2863526.9365	0.037
2908346.7525	0.03
2951384.4285	0.039
3011230.726	0.059
3059876.8755	0.051
3105866.3245	0.028
3153481.848	0.056
3205344.2845	0.023
3247464.7515	0.043
3289042.338	0.059
3334769.312	0.043
3375711.7855	0.038
3407613.0735	0.057
3437616.367	0.059
3471207.685	0.03
3507711.1625	0.051
3543116.087	0.046
3578786.193	0.053
3613947.246	0.061
3655079.721	0.053
3696606.131	0.034
3737299.28	0.042
3781345.9785	0.017
3826398.8485	0.059
3885321.5115	0.045
3924494.2	0.043
3973669.752	0.032
4027520.2495	0.028
4075192.969	0.02
4117876.724	0.043
4168782.838	0.023
4245510.462	0.022
4424348.6925	0.018
4595094.3105	0.017
4769551.3595	0.017
4837354.3405	0.027
4874651.23	0.023
4929329.497	0.017
5011568.8895	0.017
5061797.6195	0.047
5108493.4335	0.051
5145289.0405	0.033
5181916.266	0.047
5217599.2425	0.044
5264818.368	0.032
5309967.492	0.02
5346661.0625	0.037
5380207.6425	0.057
5417168.782	0.048
5451044.1045	0.042
5487175.745	0.023
5524202.9965	0.063
5576576.2835	0.054
5611348.626	0.041
5648073.795	0.048
5681627.3695	0.055
5711382.798	0.049
5744050.302	0.027
5778263.676	0.049
5811955.4455	0.048
5844974.6925	0.024
5893610.961	0.042
5932098.413	0.031
5959757.971	0.038
5988108.6315	0.035
6016117.226	0.048
6059369.137	0.046
6093858.6265	0.034
6135090.3125	0.047
6184379.7665	0.05
6224245.922	0.017
6266959.0485	0.056
6300369.8765	0.023
6349026.4505	0.041
6395229.0895	0.057
6434317.2885	0.057
6487408.4765	0.034
6530140.538	0.04
6562037.8115	0.043
6591179.2315	0.053
6622382.91	0.041
6654226.0905	0.031
6682631.5035	0.058
6708213.6385	0.051
6732511.3275	0.031
6755582.5665	0.042
6784672.08	0.029
6811887.482	0.045
6843073.5905	0.023
6878145.545	0.029
6918612.433	0.043
6950616.325	0.042
6985647.0795	0.036
7035596.4335	0.04
7074141.3315	0.042
7127279.895	0.021
7177703.42	0.017
7278197.653	0.02
7349697.383	0.028
7412150.4225	0.017
7506547.308	0.021
7581189.8435	0.024
7619179.799	0.033
7645963.557	0.037
7684758.7465	0.021
7810856.6115	0.037
7851895.0205	0.035
7888614.4635	0.029
7923802.321	0.032
