midpoint	h12
16222.9865	0.02
53579.2925	0.024
90006.3915	0.021
121238.675	0.02
155624.1525	0.022
193797.423	0.021
227413.0695	0.022
257960.1705	0.024
290978.697	0.021
321162.102	0.021
349557.493	0.022
383601.6335	0.021
409887.2205	0.017
441065.176	0.023
469407.6645	0.021
498226.9465	0.022
526974.27	0.021
551373.0845	0.02
571147.8835	0.024
591459.942	0.023
610288.3085	0.02
629011.6625	0.022
647653.727	0.018
667678.569	0.024
686153.222	0.02
704233.348	0.027
723071.428	0.022
742968.694	0.022
761301.468	0.025
777923.8705	0.03
793659.3805	0.023
809408.72	0.021
825578.023	0.022
843285.969	0.027
861392.583	0.018
878311.8355	0.021
896409.6905	0.023
917758.17	0.021
935006.105	0.024
951624.628	0.023
970975.3825	0.021
985989.6525	0.021
1000703.9715	0.024
1014580.838	0.028
1028280.4335	0.021
1041952.315	0.028
1057418.3145	0.023
1073350.437	0.02
1088791.999	0.021
1105231.909	0.021
1123144.831	0.02
1141418.2235	0.018
1158919.86	0.017
1175544.277	0.018
1193247.24	0.017
1212347.2075	0.017
1234927.1035	0.017
1255565.628	0.018
1274688.161	0.018
1303107.4235	0.021
1326693.224	0.026
1344076.131	0.021
1362781.027	0.02
1389540.5645	0.018
1409463.5185	0.018
1426251.3915	0.018
1444383.547	0.021
1467616.8515	0.02
1489959.1255	0.021
1509113.722	0.022
1525947.7765	0.02
1544443.815	0.02
1560969.8575	0.018
1575628.372	0.022
1590286.7765	0.017
1605784.1675	0.02
1619559.21	0.022
1633316.7455	0.023
1647638.608	0.029
1662909.1145	0.028
1678129.3475	0.02
1693113.4225	0.02
1708101.632	0.017
1723150.1855	0.021
1737094.2045	0.017
1751747.522	0.017
1767630.562	0.017
1782659.763	0.017
1798272.7725	0.017
1813414.7165	0.018
1828606.985	0.02
1844181.526	0.017
1864918.881	0.018
1880931.979	0.022
1895604.937	0.018
1909485.231	0.018
1923861.749	0.017
1938225.153	0.017
1952683.8145	0.018
1966240.329	0.02
1982410.077	0.017
1998268.9885	0.022
2014393.799	0.02
2030989.1595	0.018
2049103.262	0.02
2064848.996	0.018
2079459.0055	0.02
2093476.1085	0.021
2107719.949	0.024
2122618.6505	0.029
2139989.9405	0.017
2158277.213	0.018
2181340.0465	0.017
2197305.05	0.018
2216876.2285	0.017
2236733.6205	0.017
2257253.0325	0.017
2276170.768	0.017
2294484.037	0.017
2315249.715	0.017
2332436.077	0.027
2350816.339	0.027
2373584.1805	0.023
2394053.587	0.023
2417530.056	0.023
2437696.29	0.023
2455004.4925	0.018
2474326.186	0.026
2494425.41	0.021
2513658.9405	0.02
2534652.364	0.024
2557209.132	0.023
2580867.87	0.02
2603100.0905	0.02
2624284.9435	0.018
2641166.9965	0.021
2657694.7595	0.021
2675594.95	0.023
2691725.4175	0.023
2708690.604	0.023
2726182.4435	0.025
2741188.7935	0.027
2756472.936	0.021
2771674.44	0.021
2790280.831	0.021
2812888.853	0.021
2832244.5095	0.025
2850976.298	0.024
2871214.563	0.021
2888844.139	0.021
2905824.022	0.021
2923960.189	0.027
2943466.172	0.021
2959532.783	0.02
2975420.3655	0.018
2991525.1335	0.02
3006713.8145	0.02
3035851.26	0.022
3056433.919	0.018
3073332.4635	0.022
3090422.1965	0.021
3109450.3255	0.018
3125482.2195	0.017
3141649.97	0.018
3161482.962	0.018
3181603.1625	0.02
3200705.123	0.023
3221761.7545	0.024
3247136.6945	0.026
