midpoint	h1x
17790.833	0.006
55486.9995	0.012
95649.674	0.011
128591.195	0.01
161071.423	0.011
196036.692	0.016
231009.4475	0.018
266470.902	0.004
298308.6785	0.013
332848.362	0.001
367995.5515	0.003
393685.2005	0.008
415605.6395	0.016
440243.0155	0.018
465456.182	0.008
488817.3735	0.017
510973.551	0.011
534188.508	0.022
562137.3065	0.012
593584.2285	0.015
619447.1975	0.016
649417.775	0.014
678726.0525	0.007
705220.1565	0.006
731055.3415	0.004
750577.413	0.003
768923.268	0.003
787210.722	0.005
805164.155	0.004
822344.477	0.004
843696.515	0.002
868093.337	0.001
884065.355	0.001
900007.731	0.004
914928.7805	0.002
929221.9065	0.001
943145.5975	0.003
956826.6035	0.002
970849.7805	0.0
986331.6225	0.001
1001455.006	0.001
1016151.401	0.001
1031018.17	0.0
1046061.6685	0.0
1059905.558	0.001
1074138.722	0.002
1087456.3455	0.001
1101891.5165	0.001
1116488.761	0.0
1131574.3525	0.0
1147628.002	0.001
1165158.271	0.001
1179910.7895	0.0
1195096.495	0.001
1210027.895	0.001
1234448.03	0.004
1258868.714	0.002
1276340.0495	0.004
1294185.258	0.005
1308626.0045	0.002
1322155.076	0.003
1335232.09	0.001
1349288.1895	0.002
1366313.0985	0.002
1380392.697	0.002
1392476.935	0.004
1405666.648	0.004
1418955.14	0.003
1432882.747	0.003
1447147.8245	0.004
1462166.6225	0.006
1477264.2005	0.005
1492553.953	0.004
1509331.5885	0.002
1525350.451	0.008
1540490.988	0.003
1554992.6605	0.004
1573402.9095	0.003
1592751.06	0.004
1611696.237	0.003
1637481.1165	0.01
1659237.506	0.004
1675909.9825	0.004
1693034.55	0.002
1709895.153	0.008
1726194.9835	0.004
1749213.7595	0.004
1769413.4535	0.004
1786246.92	0.005
1803046.603	0.002
1819588.931	0.006
1832729.629	0.004
1847740.7255	0.0
1862434.321	0.003
1876460.801	0.002
1891049.068	0.001
1905746.248	0.004
1919541.0415	0.002
1933441.173	0.003
1951242.068	0.001
1969341.388	0.002
1983474.8005	0.007
1996693.6385	0.004
2011045.8245	0.002
2026857.2575	0.003
2045887.429	0.003
2065074.724	0.002
2081371.8505	0.002
2099393.8985	0.002
2119107.733	0.003
2137997.011	0.004
2156028.667	0.004
2174014.828	0.003
2193833.3195	0.001
2212331.145	0.005
2230277.4665	0.002
2244791.281	0.004
2260403.236	0.003
2276830.801	0.005
2292928.7055	0.003
2308877.489	0.002
2323992.877	0.003
2338870.1935	0.002
2353159.709	0.002
2367984.4595	0.004
2382795.635	0.001
2397087.154	0.002
2411753.196	0.002
2426360.814	0.002
2441193.9025	0.001
2456330.167	0.002
2473501.3845	0.004
2494852.9145	0.002
2512183.38	0.004
2527453.5855	0.005
2543649.7615	0.007
2559912.556	0.006
2575380.6885	0.004
2591044.4855	0.008
2607163.3725	0.003
2623806.8135	0.007
2642429.225	0.005
2661683.144	0.003
2677188.2955	0.001
2691355.4565	0.003
2706528.231	0.004
2723660.5615	0.007
2739382.923	0.005
2753867.256	0.008
2768704.4375	0.007
2784673.272	0.005
2801476.1775	0.003
2818131.221	0.005
2832938.6625	0.003
2849717.6265	0.0
2867730.279	0.005
2887000.6975	0.006
2904069.8695	0.002
2919037.2115	0.004
2933355.2535	0.005
2948638.562	0.004
2964428.098	0.001
2978720.6	0.002
2995799.5485	0.003
3012268.9	0.001
3026624.5955	0.001
3041195.3855	0.001
3059417.1085	0.001
3075074.7605	0.002
3088760.987	0.001
3102754.571	0.002
3117762.09	0.002
3132582.763	0.002
3146911.32	0.005
3160877.191	0.006
3175133.529	0.004
3190546.4935	0.001
3256246.0405	0.004
3273068.674	0.003
3288379.746	0.002
3302093.12	0.003
3317386.1385	0.004
3333954.176	0.005
3349838.2205	0.006
3367995.073	0.004
3383174.2335	0.002
3399625.3355	0.004
3415990.2225	0.002
3431002.864	0.008
3445851.369	0.004
3460315.779	0.002
3474697.285	0.003
3489950.1	0.001
3508044.3875	0.001
3527458.6975	0.002
3544518.1805	0.001
3559057.8435	0.001
3575075.514	0.004
3591713.105	0.001
3606192.35	0.003
3620634.0145	0.003
3635175.9865	0.003
3648517.955	0.002
3660955.5065	0.005
3672972.309	0.003
3684970.0455	0.004
3698848.84	0.004
3711079.6185	0.002
3722995.1385	0.001
3737136.1715	0.002
3750682.327	0.002
3764050.6225	0.002
3777191.469	0.002
3790144.7665	0.001
3804178.182	0.001
3818442.453	0.002
3832684.1555	0.002
3847207.8625	0.003
3861346.9785	0.002
3877046.441	0.001
3893095.0685	0.001
3907347.112	0.002
3921968.127	0.004
3936683.9595	0.004
3950735.761	0.006
3964195.839	0.002
3977810.116	0.005
3992659.0205	0.004
4008150.753	0.002
4024564.8515	0.005
4040531.624	0.004
4060402.2345	0.005
4077267.7455	0.003
4095463.285	0.001
4114862.2385	0.002
4134560.428	0.003
4153888.939	0.004
4173817.9895	0.002
4192725.6315	0.006
