midpoint	h12
17790.833	0.023
55486.9995	0.028
95649.674	0.037
128591.195	0.045
161071.423	0.038
196036.692	0.033
231009.4475	0.034
266470.902	0.022
298308.6785	0.025
332848.362	0.02
367995.5515	0.022
393685.2005	0.026
415605.6395	0.031
440243.0155	0.036
465456.182	0.029
488817.3735	0.033
510973.551	0.036
534188.508	0.059
562137.3065	0.038
593584.2285	0.036
619447.1975	0.046
649417.775	0.041
678726.0525	0.027
705220.1565	0.026
731055.3415	0.025
750577.413	0.024
768923.268	0.02
787210.722	0.024
805164.155	0.023
822344.477	0.023
843696.515	0.018
868093.337	0.023
884065.355	0.023
900007.731	0.027
914928.7805	0.023
929221.9065	0.02
943145.5975	0.023
956826.6035	0.023
970849.7805	0.018
986331.6225	0.021
1001455.006	0.018
1016151.401	0.021
1031018.17	0.02
1046061.6685	0.018
1059905.558	0.021
1074138.722	0.02
1087456.3455	0.017
1101891.5165	0.021
1116488.761	0.021
1131574.3525	0.017
1147628.002	0.02
1165158.271	0.02
1179910.7895	0.018
1195096.495	0.018
1210027.895	0.021
1234448.03	0.023
1258868.714	0.026
1276340.0495	0.02
1294185.258	0.018
1308626.0045	0.017
1322155.076	0.022
1335232.09	0.021
1349288.1895	0.017
1366313.0985	0.02
1380392.697	0.02
1392476.935	0.021
1405666.648	0.02
1418955.14	0.017
1432882.747	0.026
1447147.8245	0.023
1462166.6225	0.023
1477264.2005	0.024
1492553.953	0.024
1509331.5885	0.021
1525350.451	0.025
1540490.988	0.021
1554992.6605	0.022
1573402.9095	0.02
1592751.06	0.023
1611696.237	0.02
1637481.1165	0.022
1659237.506	0.023
1675909.9825	0.021
1693034.55	0.023
1709895.153	0.023
1726194.9835	0.021
1749213.7595	0.023
1769413.4535	0.026
1786246.92	0.021
1803046.603	0.02
1819588.931	0.023
1832729.629	0.023
1847740.7255	0.021
1862434.321	0.023
1876460.801	0.022
1891049.068	0.017
1905746.248	0.017
1919541.0415	0.021
1933441.173	0.018
1951242.068	0.022
1969341.388	0.029
1983474.8005	0.029
1996693.6385	0.031
2011045.8245	0.024
2026857.2575	0.022
2045887.429	0.036
2065074.724	0.031
2081371.8505	0.023
2099393.8985	0.023
2119107.733	0.021
2137997.011	0.021
2156028.667	0.024
2174014.828	0.024
2193833.3195	0.021
2212331.145	0.021
2230277.4665	0.025
2244791.281	0.038
2260403.236	0.022
2276830.801	0.023
2292928.7055	0.025
2308877.489	0.027
2323992.877	0.022
2338870.1935	0.021
2353159.709	0.026
2367984.4595	0.027
2382795.635	0.02
2397087.154	0.021
2411753.196	0.018
2426360.814	0.02
2441193.9025	0.018
2456330.167	0.021
2473501.3845	0.024
2494852.9145	0.027
2512183.38	0.022
2527453.5855	0.026
2543649.7615	0.023
2559912.556	0.024
2575380.6885	0.025
2591044.4855	0.028
2607163.3725	0.028
2623806.8135	0.025
2642429.225	0.026
2661683.144	0.021
2677188.2955	0.021
2691355.4565	0.028
2706528.231	0.023
