midpoint	h12
17790.833	0.024
55486.9995	0.036
95649.674	0.032
128591.195	0.041
161071.423	0.038
196036.692	0.034
231009.4475	0.033
266470.902	0.022
298308.6785	0.033
332848.362	0.018
367995.5515	0.026
393685.2005	0.023
415605.6395	0.026
440243.0155	0.029
465456.182	0.023
488817.3735	0.036
510973.551	0.029
534188.508	0.039
562137.3065	0.032
593584.2285	0.029
619447.1975	0.034
649417.775	0.038
678726.0525	0.028
705220.1565	0.023
731055.3415	0.021
750577.413	0.023
768923.268	0.023
787210.722	0.022
805164.155	0.029
822344.477	0.023
843696.515	0.024
868093.337	0.018
884065.355	0.023
900007.731	0.023
914928.7805	0.021
929221.9065	0.028
943145.5975	0.023
956826.6035	0.021
970849.7805	0.021
986331.6225	0.018
1001455.006	0.017
1016151.401	0.018
1031018.17	0.02
1046061.6685	0.022
1059905.558	0.017
1074138.722	0.02
1087456.3455	0.02
1101891.5165	0.021
1116488.761	0.017
1131574.3525	0.017
1147628.002	0.018
1165158.271	0.02
1179910.7895	0.02
1195096.495	0.021
1210027.895	0.028
1234448.03	0.024
1258868.714	0.021
1276340.0495	0.021
1294185.258	0.022
1308626.0045	0.02
1322155.076	0.021
1335232.09	0.017
1349288.1895	0.026
1366313.0985	0.021
1380392.697	0.027
1392476.935	0.027
1405666.648	0.022
1418955.14	0.023
1432882.747	0.021
1447147.8245	0.027
1462166.6225	0.02
1477264.2005	0.024
1492553.953	0.028
1509331.5885	0.025
1525350.451	0.049
1540490.988	0.036
1554992.6605	0.025
1573402.9095	0.022
1592751.06	0.018
1611696.237	0.018
1637481.1165	0.024
1659237.506	0.024
1675909.9825	0.02
1693034.55	0.021
1709895.153	0.021
1726194.9835	0.023
1749213.7595	0.023
1769413.4535	0.028
1786246.92	0.026
1803046.603	0.022
1819588.931	0.029
1832729.629	0.022
1847740.7255	0.02
1862434.321	0.023
1876460.801	0.02
1891049.068	0.017
1905746.248	0.023
1919541.0415	0.021
1933441.173	0.023
1951242.068	0.021
1969341.388	0.018
1983474.8005	0.024
1996693.6385	0.025
2011045.8245	0.02
2026857.2575	0.021
2045887.429	0.025
2065074.724	0.024
2081371.8505	0.023
2099393.8985	0.026
2119107.733	0.023
2137997.011	0.026
2156028.667	0.021
2174014.828	0.024
2193833.3195	0.022
2212331.145	0.028
2230277.4665	0.021
2244791.281	0.027
2260403.236	0.021
2276830.801	0.023
2292928.7055	0.023
2308877.489	0.021
2323992.877	0.023
2338870.1935	0.021
2353159.709	0.023
2367984.4595	0.026
2382795.635	0.021
2397087.154	0.022
2411753.196	0.02
2426360.814	0.018
2441193.9025	0.018
2456330.167	0.021
2473501.3845	0.023
2494852.9145	0.024
2512183.38	0.023
2527453.5855	0.025
2543649.7615	0.023
2559912.556	0.028
2575380.6885	0.021
