midpoint	h12
87244.2535	0.017
164212.2615	0.017
344040.155	0.017
540455.979	0.017
724526.6455	0.017
819807.923	0.027
919350.222	0.018
1099464.2115	0.018
1271757.038	0.027
1363764.4655	0.017
1518597.6385	0.017
1598168.4735	0.034
1657582.235	0.036
1754070.2235	0.054
1807130.096	0.026
1864753.891	0.023
1917254.129	0.036
1976026.9485	0.041
2014485.7125	0.082
2053338.5555	0.081
2094467.0765	0.076
2137600.572	0.022
2180616.4825	0.04
2226427.345	0.048
2269413.7945	0.053
2346735.1095	0.031
2412148.121	0.059
2466360.1425	0.051
2512215.4725	0.041
2574616.839	0.056
2629627.388	0.061
2678053.279	0.034
2746757.74	0.024
2814816.0925	0.069
2863526.9365	0.032
2908346.7525	0.045
2951384.4285	0.037
3011230.726	0.075
3059876.8755	0.107
3105866.3245	0.028
3153481.848	0.064
3205344.2845	0.043
3247464.7515	0.098
3289042.338	0.056
3334769.312	0.096
3375711.7855	0.043
3407613.0735	0.089
3437616.367	0.076
3471207.685	0.048
3507711.1625	0.091
3543116.087	0.068
3578786.193	0.102
3613947.246	0.071
3655079.721	0.077
3696606.131	0.076
3737299.28	0.072
3781345.9785	0.02
3826398.8485	0.104
3885321.5115	0.083
3924494.2	0.083
3973669.752	0.031
4027520.2495	0.034
4075192.969	0.021
4117876.724	0.076
4168782.838	0.03
4245510.462	0.021
4424348.6925	0.017
4595094.3105	0.017
4769551.3595	0.017
4837354.3405	0.041
4874651.23	0.03
4929329.497	0.017
5011568.8895	0.02
5061797.6195	0.039
5108493.4335	0.069
5145289.0405	0.032
5181916.266	0.07
5217599.2425	0.053
5264818.368	0.035
5309967.492	0.023
5346661.0625	0.038
5380207.6425	0.054
5417168.782	0.049
5451044.1045	0.041
5487175.745	0.026
5524202.9965	0.069
5576576.2835	0.06
5611348.626	0.037
5648073.795	0.045
5681627.3695	0.058
5711382.798	0.054
5744050.302	0.028
5778263.676	0.04
5811955.4455	0.067
5844974.6925	0.034
5893610.961	0.044
5932098.413	0.026
5959757.971	0.043
5988108.6315	0.053
6016117.226	0.054
6059369.137	0.053
6093858.6265	0.039
6135090.3125	0.051
6184379.7665	0.075
6224245.922	0.021
6266959.0485	0.052
6300369.8765	0.033
6349026.4505	0.039
6395229.0895	0.054
6434317.2885	0.04
6487408.4765	0.037
6530140.538	0.043
6562037.8115	0.047
6591179.2315	0.067
6622382.91	0.056
6654226.0905	0.045
6682631.5035	0.056
6708213.6385	0.041
6732511.3275	0.061
6755582.5665	0.047
6784672.08	0.036
6811887.482	0.038
6843073.5905	0.033
6878145.545	0.033
6918612.433	0.053
6950616.325	0.057
6985647.0795	0.033
7035596.4335	0.038
7074141.3315	0.037
7127279.895	0.021
7177703.42	0.017
7278197.653	0.018
7349697.383	0.03
7412150.4225	0.017
7506547.308	0.018
7581189.8435	0.021
7619179.799	0.028
7645963.557	0.023
7684758.7465	0.017
7810856.6115	0.043
7851895.0205	0.038
7888614.4635	0.036
7923802.321	0.041
