midpoint	h12
16222.9865	0.021
53579.2925	0.034
90006.3915	0.024
121238.675	0.036
155624.1525	0.024
193797.423	0.028
227413.0695	0.032
257960.1705	0.024
290978.697	0.021
321162.102	0.022
349557.493	0.035
383601.6335	0.032
409887.2205	0.023
441065.176	0.035
469407.6645	0.02
498226.9465	0.026
526974.27	0.022
551373.0845	0.02
571147.8835	0.038
591459.942	0.031
610288.3085	0.024
629011.6625	0.027
647653.727	0.018
667678.569	0.027
686153.222	0.021
704233.348	0.026
723071.428	0.028
742968.694	0.022
761301.468	0.027
777923.8705	0.027
793659.3805	0.03
809408.72	0.029
825578.023	0.024
843285.969	0.027
861392.583	0.023
878311.8355	0.021
896409.6905	0.022
917758.17	0.02
935006.105	0.021
951624.628	0.02
970975.3825	0.018
985989.6525	0.018
1000703.9715	0.022
1014580.838	0.026
1028280.4335	0.023
1041952.315	0.028
1057418.3145	0.023
1073350.437	0.023
1088791.999	0.022
1105231.909	0.027
1123144.831	0.018
1141418.2235	0.018
1158919.86	0.023
1175544.277	0.021
1193247.24	0.021
1212347.2075	0.021
1234927.1035	0.02
1255565.628	0.021
1274688.161	0.017
1303107.4235	0.026
1326693.224	0.024
1344076.131	0.044
1362781.027	0.023
1389540.5645	0.02
1409463.5185	0.021
1426251.3915	0.022
1444383.547	0.023
1467616.8515	0.023
1489959.1255	0.023
1509113.722	0.021
1525947.7765	0.038
1544443.815	0.026
1560969.8575	0.021
1575628.372	0.022
1590286.7765	0.024
1605784.1675	0.025
1619559.21	0.021
1633316.7455	0.023
1647638.608	0.027
1662909.1145	0.029
1678129.3475	0.02
1693113.4225	0.02
1708101.632	0.02
1723150.1855	0.021
1737094.2045	0.026
1751747.522	0.022
1767630.562	0.017
1782659.763	0.02
1798272.7725	0.02
1813414.7165	0.021
1828606.985	0.024
1844181.526	0.018
1864918.881	0.017
1880931.979	0.02
1895604.937	0.021
1909485.231	0.018
1923861.749	0.021
1938225.153	0.018
1952683.8145	0.021
