midpoint	h12
16222.9865	0.022
53579.2925	0.031
90006.3915	0.033
121238.675	0.032
155624.1525	0.036
193797.423	0.028
227413.0695	0.043
257960.1705	0.037
290978.697	0.042
321162.102	0.021
349557.493	0.039
383601.6335	0.031
409887.2205	0.039
441065.176	0.033
469407.6645	0.039
498226.9465	0.027
526974.27	0.028
551373.0845	0.023
571147.8835	0.034
591459.942	0.024
610288.3085	0.026
629011.6625	0.026
647653.727	0.022
667678.569	0.031
686153.222	0.033
704233.348	0.043
723071.428	0.03
742968.694	0.027
761301.468	0.024
777923.8705	0.027
793659.3805	0.026
809408.72	0.034
825578.023	0.026
843285.969	0.027
861392.583	0.023
878311.8355	0.024
896409.6905	0.027
917758.17	0.03
935006.105	0.033
951624.628	0.031
970975.3825	0.026
985989.6525	0.023
1000703.9715	0.023
1014580.838	0.024
1028280.4335	0.021
1041952.315	0.024
1057418.3145	0.024
1073350.437	0.021
1088791.999	0.02
1105231.909	0.02
1123144.831	0.018
1141418.2235	0.023
1158919.86	0.021
1175544.277	0.024
1193247.24	0.018
1212347.2075	0.022
1234927.1035	0.024
1255565.628	0.022
1274688.161	0.023
1303107.4235	0.035
1326693.224	0.026
1344076.131	0.028
1362781.027	0.027
1389540.5645	0.02
1409463.5185	0.021
1426251.3915	0.018
1444383.547	0.022
1467616.8515	0.021
1489959.1255	0.018
1509113.722	0.026
1525947.7765	0.039
1544443.815	0.025
1560969.8575	0.028
1575628.372	0.026
1590286.7765	0.02
1605784.1675	0.022
1619559.21	0.026
1633316.7455	0.02
1647638.608	0.02
1662909.1145	0.024
1678129.3475	0.023
1693113.4225	0.022
1708101.632	0.023
1723150.1855	0.021
1737094.2045	0.03
1751747.522	0.021
1767630.562	0.02
1782659.763	0.021
1798272.7725	0.024
1813414.7165	0.02
1828606.985	0.021
1844181.526	0.022
1864918.881	0.02
1880931.979	0.022
1895604.937	0.024
1909485.231	0.027
1923861.749	0.027
1938225.153	0.022
1952683.8145	0.033
1966240.329	0.024
1982410.077	0.021
1998268.9885	0.018
2014393.799	0.021
2030989.1595	0.017
2049103.262	0.026
2064848.996	0.023
2079459.0055	0.021
2093476.1085	0.031
2107719.949	0.023
2122618.6505	0.021
2139989.9405	0.02
2158277.213	0.017
2181340.0465	0.017
2197305.05	0.017
2216876.2285	0.018
2236733.6205	0.017
2257253.0325	0.018
2276170.768	0.018
2294484.037	0.017
2315249.715	0.017
2332436.077	0.022
2350816.339	0.024
2373584.1805	0.023
2394053.587	0.023
2417530.056	0.023
2437696.29	0.022
2455004.4925	0.02
2474326.186	0.023
2494425.41	0.022
2513658.9405	0.023
2534652.364	0.026
2557209.132	0.02
2580867.87	0.021
2603100.0905	0.022
2624284.9435	0.022
2641166.9965	0.029
2657694.7595	0.033
2675594.95	0.023
2691725.4175	0.034
2708690.604	0.023
2726182.4435	0.03
2741188.7935	0.022
2756472.936	0.022
2771674.44	0.022
2790280.831	0.02
2812888.853	0.018
2832244.5095	0.022
2850976.298	0.024
2871214.563	0.021
2888844.139	0.022
2905824.022	0.023
2923960.189	0.022
2943466.172	0.02
2959532.783	0.023
2975420.3655	0.021
2991525.1335	0.018
3006713.8145	0.026
3035851.26	0.028
3056433.919	0.027
3073332.4635	0.022
3090422.1965	0.033
3109450.3255	0.024
3125482.2195	0.021
3141649.97	0.021
3161482.962	0.018
3181603.1625	0.022
3200705.123	0.025
3221761.7545	0.024
3247136.6945	0.023
3271199.536	0.027
3297251.414	0.02
3315487.137	0.022
3337531.552	0.029
3359228.4095	0.024
3380892.667	0.029
3401964.436	0.02
3435329.6935	0.021
3454173.0945	0.023
3475199.006	0.027
3496928.418	0.022
3515091.271	0.023
3531524.8465	0.022
3548473.9155	0.02
3564511.6355	0.022
3579510.291	0.02
3595399.3985	0.021
3611460.2825	0.021
3630944.6095	0.027
3649459.819	0.027
3669091.46	0.032
3686050.9405	0.024
3701771.951	0.031
3718153.262	0.024
3734431.5165	0.024
3749936.0625	0.024
3765349.568	0.017
3781069.445	0.02
3798639.7025	0.021
3817092.5555	0.026
3835369.8695	0.026
3852736.023	0.028
3868012.6745	0.032
3883874.3095	0.029
3901138.8675	0.027
3917812.2585	0.024
3933650.9665	0.024
3950194.1425	0.024
3967450.2415	0.026
3987828.4385	0.021
4008629.044	0.027
4028745.343	0.02
4043919.9855	0.023
4058838.0265	0.027
4073686.0885	0.025
4088355.13	0.021
4102529.7195	0.023
4116797.1115	0.02
4130757.8285	0.034
4144479.8225	0.029
4159280.513	0.026
4174255.0665	0.027
4190128.3535	0.021
