midpoint	h1x
87244.2535	0.0
164212.2615	0.0
344040.155	0.001
540455.979	0.0
724526.6455	0.0
819807.923	0.003
919350.222	0.0
1099464.2115	0.001
1271757.038	0.004
1363764.4655	0.0
1518597.6385	0.0
1598168.4735	0.011
1657582.235	0.006
1754070.2235	0.007
1807130.096	0.002
1864753.891	0.001
1917254.129	0.007
1976026.9485	0.008
2014485.7125	0.016
2053338.5555	0.017
2094467.0765	0.014
2137600.572	0.002
2180616.4825	0.008
2226427.345	0.012
2269413.7945	0.012
2346735.1095	0.005
2412148.121	0.009
2466360.1425	0.014
2512215.4725	0.008
2574616.839	0.026
2629627.388	0.012
2678053.279	0.005
2746757.74	0.005
2814816.0925	0.018
2863526.9365	0.009
2908346.7525	0.009
2951384.4285	0.008
3011230.726	0.009
3059876.8755	0.01
3105866.3245	0.004
3153481.848	0.011
3205344.2845	0.005
3247464.7515	0.01
3289042.338	0.008
3334769.312	0.006
3375711.7855	0.004
3407613.0735	0.006
3437616.367	0.009
3471207.685	0.005
3507711.1625	0.01
3543116.087	0.011
3578786.193	0.011
3613947.246	0.014
3655079.721	0.012
3696606.131	0.008
3737299.28	0.009
3781345.9785	0.0
3826398.8485	0.013
3885321.5115	0.011
3924494.2	0.009
3973669.752	0.006
4027520.2495	0.002
4075192.969	0.001
4117876.724	0.017
4168782.838	0.003
4245510.462	0.003
4424348.6925	0.0
4595094.3105	0.0
4769551.3595	0.0
4837354.3405	0.005
4874651.23	0.001
4929329.497	0.0
5011568.8895	0.001
5061797.6195	0.008
5108493.4335	0.009
5145289.0405	0.002
5181916.266	0.011
5217599.2425	0.012
5264818.368	0.008
5309967.492	0.002
5346661.0625	0.01
5380207.6425	0.009
5417168.782	0.009
5451044.1045	0.009
5487175.745	0.004
5524202.9965	0.011
5576576.2835	0.01
5611348.626	0.006
5648073.795	0.005
5681627.3695	0.012
5711382.798	0.009
5744050.302	0.003
5778263.676	0.007
5811955.4455	0.008
5844974.6925	0.003
5893610.961	0.008
5932098.413	0.002
5959757.971	0.01
5988108.6315	0.006
6016117.226	0.007
6059369.137	0.007
6093858.6265	0.002
6135090.3125	0.006
6184379.7665	0.01
6224245.922	0.001
6266959.0485	0.005
6300369.8765	0.004
6349026.4505	0.005
6395229.0895	0.007
6434317.2885	0.007
6487408.4765	0.006
6530140.538	0.006
6562037.8115	0.008
6591179.2315	0.011
6622382.91	0.008
6654226.0905	0.006
6682631.5035	0.004
6708213.6385	0.005
6732511.3275	0.007
6755582.5665	0.012
6784672.08	0.005
6811887.482	0.005
6843073.5905	0.005
6878145.545	0.002
6918612.433	0.008
6950616.325	0.011
6985647.0795	0.008
7035596.4335	0.008
7074141.3315	0.008
7127279.895	0.001
7177703.42	0.0
7278197.653	0.0
7349697.383	0.003
7412150.4225	0.0
7506547.308	0.001
7581189.8435	0.001
7619179.799	0.002
7645963.557	0.002
7684758.7465	0.001
7810856.6115	0.007
7851895.0205	0.004
7888614.4635	0.003
7923802.321	0.008
7962129.3275	0.005
8011219.804	0.001
8046510.3885	0.004
8073823.2195	0.005
8116606.808	0.0
8173301.543	0.0
8211498.7755	0.003
8246187.432	0.002
8292389.387	0.003
8317974.5415	0.007
8347327.6055	0.005
8384808.077	0.003
8424210.171	0.002
8454103.0115	0.002
8479461.05	0.002
8508113.3425	0.004
8534051.603	0.003
8555867.7565	0.003
8588462.161	0.004
8622974.3535	0.003
8652710.7015	0.008
8681325.4015	0.001
8712180.9285	0.001
8747512.73	0.002
8778197.732	0.005
8813243.233	0.01
8843795.4765	0.007
8876289.9775	0.003
8922114.4175	0.0
8968662.015	0.005
9000477.638	0.004
9032697.9915	0.004
9062632.5915	0.004
9115299.242	0.008
9154586.278	0.002
9202072.6985	0.0
9265522.9055	0.003
9305044.1935	0.005
9332261.682	0.006
9353843.6235	0.004
9374262.212	0.003
9402232.844	0.004
9455707.508	0.003
9480001.8965	0.008
9522514.8635	0.004
9572446.55	0.003
9613549.6775	0.003
9640667.4825	0.002
9666961.3195	0.001
9695885.045	0.001
9723644.2435	0.004
9756531.6085	0.005
9790241.404	0.005
9826547.49	0.002
9879997.225	0.003
9951609.5685	0.001
10027996.0565	0.007
10054181.2405	0.003
10078585.67	0.003
10105215.9885	0.0
10161042.3785	0.002
10195951.748	0.004
10216007.5885	0.002
10236629.457	0.002
10264818.0425	0.006
10291887.469	0.0
10325147.459	0.003
10360163.5235	0.005
10389017.7005	0.005
10419858.69	0.006
10442965.2975	0.004
10462066.9875	0.002
10481007.476	0.005
10501576.4735	0.006
10526720.5995	0.001
10549608.5565	0.004
10574389.2215	0.003
10608431.8375	0.004
10633366.0805	0.004
10657192.713	0.004
10681394.1675	0.004
10704396.61	0.002
10732915.5905	0.002
10759902.334	0.004
