midpoint	h1x
17790.833	0.004
55486.9995	0.009
95649.674	0.004
128591.195	0.007
161071.423	0.013
196036.692	0.009
231009.4475	0.01
266470.902	0.001
298308.6785	0.006
332848.362	0.001
367995.5515	0.003
393685.2005	0.006
415605.6395	0.006
440243.0155	0.008
465456.182	0.005
488817.3735	0.009
510973.551	0.009
534188.508	0.01
562137.3065	0.009
593584.2285	0.006
619447.1975	0.011
649417.775	0.013
678726.0525	0.005
705220.1565	0.002
731055.3415	0.003
750577.413	0.002
768923.268	0.001
787210.722	0.004
805164.155	0.003
822344.477	0.002
843696.515	0.002
868093.337	0.0
884065.355	0.001
900007.731	0.005
914928.7805	0.004
929221.9065	0.002
943145.5975	0.0
956826.6035	0.001
970849.7805	0.001
986331.6225	0.001
1001455.006	0.001
1016151.401	0.001
1031018.17	0.001
1046061.6685	0.0
1059905.558	0.001
1074138.722	0.001
1087456.3455	0.001
1101891.5165	0.001
1116488.761	0.0
1131574.3525	0.001
1147628.002	0.0
1165158.271	0.001
1179910.7895	0.0
1195096.495	0.001
1210027.895	0.004
1234448.03	0.002
1258868.714	0.002
1276340.0495	0.002
1294185.258	0.004
1308626.0045	0.001
1322155.076	0.002
1335232.09	0.001
1349288.1895	0.003
1366313.0985	0.001
1380392.697	0.003
1392476.935	0.003
1405666.648	0.002
1418955.14	0.003
1432882.747	0.002
1447147.8245	0.006
1462166.6225	0.002
1477264.2005	0.003
1492553.953	0.003
1509331.5885	0.001
1525350.451	0.006
1540490.988	0.004
1554992.6605	0.004
1573402.9095	0.002
1592751.06	0.001
1611696.237	0.002
1637481.1165	0.006
1659237.506	0.001
1675909.9825	0.002
1693034.55	0.002
1709895.153	0.003
1726194.9835	0.002
1749213.7595	0.003
1769413.4535	0.003
1786246.92	0.002
1803046.603	0.001
1819588.931	0.003
1832729.629	0.001
1847740.7255	0.001
1862434.321	0.001
1876460.801	0.001
1891049.068	0.0
1905746.248	0.001
1919541.0415	0.001
1933441.173	0.0
1951242.068	0.002
1969341.388	0.001
1983474.8005	0.003
1996693.6385	0.003
2011045.8245	0.0
2026857.2575	0.002
2045887.429	0.002
2065074.724	0.004
2081371.8505	0.001
2099393.8985	0.004
2119107.733	0.003
2137997.011	0.003
2156028.667	0.004
2174014.828	0.0
2193833.3195	0.001
2212331.145	0.001
2230277.4665	0.0
2244791.281	0.002
2260403.236	0.001
2276830.801	0.003
2292928.7055	0.003
2308877.489	0.003
2323992.877	0.003
2338870.1935	0.002
2353159.709	0.002
2367984.4595	0.002
2382795.635	0.001
2397087.154	0.002
2411753.196	0.003
2426360.814	0.001
2441193.9025	0.002
2456330.167	0.003
2473501.3845	0.003
2494852.9145	0.003
2512183.38	0.005
2527453.5855	0.004
2543649.7615	0.004
2559912.556	0.006
2575380.6885	0.001
2591044.4855	0.005
2607163.3725	0.003
2623806.8135	0.002
2642429.225	0.004
2661683.144	0.004
2677188.2955	0.002
2691355.4565	0.003
2706528.231	0.004
2723660.5615	0.004
2739382.923	0.003
2753867.256	0.007
2768704.4375	0.006
2784673.272	0.005
2801476.1775	0.003
2818131.221	0.006
2832938.6625	0.005
2849717.6265	0.0
2867730.279	0.006
2887000.6975	0.009
2904069.8695	0.004
2919037.2115	0.008
2933355.2535	0.006
2948638.562	0.001
2964428.098	0.001
2978720.6	0.001
2995799.5485	0.003
3012268.9	0.001
3026624.5955	0.0
3041195.3855	0.001
3059417.1085	0.0
3075074.7605	0.0
3088760.987	0.001
3102754.571	0.001
3117762.09	0.002
3132582.763	0.001
3146911.32	0.003
3160877.191	0.001
3175133.529	0.004
3190546.4935	0.002
3256246.0405	0.002
3273068.674	0.001
3288379.746	0.002
3302093.12	0.002
3317386.1385	0.002
3333954.176	0.004
3349838.2205	0.003
3367995.073	0.005
3383174.2335	0.001
3399625.3355	0.001
3415990.2225	0.001
3431002.864	0.003
3445851.369	0.002
3460315.779	0.001
3474697.285	0.0
3489950.1	0.0
3508044.3875	0.001
3527458.6975	0.001
3544518.1805	0.001
3559057.8435	0.0
3575075.514	0.004
3591713.105	0.002
3606192.35	0.003
3620634.0145	0.003
3635175.9865	0.002
3648517.955	0.001
3660955.5065	0.004
3672972.309	0.002
3684970.0455	0.001
3698848.84	0.002
3711079.6185	0.002
3722995.1385	0.001
3737136.1715	0.002
3750682.327	0.002
3764050.6225	0.001
3777191.469	0.001
3790144.7665	0.001
3804178.182	0.001
3818442.453	0.002
3832684.1555	0.001
3847207.8625	0.002
3861346.9785	0.002
3877046.441	0.0
3893095.0685	0.001
3907347.112	0.002
3921968.127	0.003
3936683.9595	0.003
3950735.761	0.003
3964195.839	0.002
3977810.116	0.002
3992659.0205	0.002
4008150.753	0.002
4024564.8515	0.003
4040531.624	0.004
4060402.2345	0.003
4077267.7455	0.004
4095463.285	0.002
4114862.2385	0.004
4134560.428	0.003
4153888.939	0.003
4173817.9895	0.001
4192725.6315	0.003
4211644.3535	0.002
4229061.5345	0.001
4244258.944	0.002
4259377.9555	0.004
4274056.4265	0.003
4288545.491	0.005
4302700.598	0.005
4316270.608	0.004
4330674.1685	0.004
4345056.1075	0.01
4358525.918	0.003
4372034.7165	0.002
4385771.6895	0.001
4399195.8165	0.004
4411969.4005	0.003
4425661.09	0.004
4439591.882	0.001
4453293.5975	0.004
4467191.567	0.005
4481921.1	0.003
4497935.9635	0.001
4512181.6035	0.001
4526821.8235	0.003
4541942.206	0.001
4556326.869	0.003
4573868.3265	0.004
4590249.214	0.002
4604215.807	0.004
4619387.9365	0.006
4635027.0435	0.004
4651394.186	0.003
4670034.8185	0.004
4688571.6655	0.005
4705904.155	0.003
4726430.009	0.004
4746628.308	0.003
4766529.6455	0.004
4785480.86	0.002
4803100.6615	0.002
4819086.6595	0.001
4836899.0655	0.003
4854499.505	0.004
4871857.3785	0.006
4888326.8555	0.006
4907439.743	0.002
4922841.0715	0.003
4939721.538	0.003
4955753.1495	0.003
4986333.6565	0.0
5006465.4385	0.007
5023576.652	0.001
5056825.5795	0.0
5089371.9625	0.002
5113653.969	0.001
5131978.152	0.001
5149595.532	0.005
5165685.234	0.002
5182218.799	0.004
5200252.079	0.0
5220853.504	0.006
5240807.162	0.004
5261831.87	0.007
5282713.164	0.007
5304363.12	0.008
5322737.427	0.01
5342351.6155	0.013
5364331.7845	0.006
5386236.7205	0.007
5407879.1755	0.008
5426255.2635	0.003
5442195.474	0.003
5459483.815	0.004
5479644.548	0.001
5497531.163	0.004
5515055.112	0.002
5533591.4955	0.001
5553575.936	0.006
5572746.8455	0.003
5588808.3735	0.003
5604719.569	0.004
5620283.6015	0.004
5635805.0645	0.002
5655422.7595	0.004
5672903.1475	0.002
5691466.225	0.004
5712215.8845	0.001
5730288.654	0.004
5750458.2325	0.004
5767813.6715	0.002
5789511.2225	0.004
5807890.2015	0.0
5829650.4515	0.0
5852874.17	0.004
5872143.9515	0.003
5889054.6645	0.003
5905368.0755	0.004
5920534.412	0.008
5937455.3335	0.004
5956108.351	0.003
5972962.32	0.004
5988485.21	0.003
6004382.915	0.003
6021373.183	0.003
6039867.832	0.005
6058522.72	0.004
6076014.804	0.004
6094878.0125	0.006
6114711.42	0.008
6132883.576	0.004
6151975.471	0.006
6169264.0465	0.003
6186311.9745	0.002
6204917.808	0.002
6219398.9845	0.004
6232034.878	0.002
6250234.577	0.006
6267822.948	0.002
6285360.2535	0.001
6304397.7175	0.002
6324853.6205	0.002
6345096.575	0.002
6364189.2885	0.0
6382445.331	0.001
6397674.38	0.002
6414011.778	0.001
6431024.998	0.003
6447993.427	0.002
6466027.4895	0.001
6486116.993	0.002
6505952.2855	0.001
6523019.318	0.002
6542960.533	0.003
6559720.9155	0.0
6574819.2515	0.002
6588539.4245	0.002
6602160.104	0.004
6616364.4705	0.003
6631249.683	0.002
6652299.0335	0.001
6673532.8705	0.002
6695298.264	0.002
6710645.649	0.001
6725425.661	0.002
6741184.201	0.003
6757769.782	0.0
6772783.5455	0.001
6789138.59	0.002
6805825.1735	0.001
6823889.7895	0.004
6839844.884	0.001
6855317.3535	0.001
6870399.8915	0.001
6885791.3865	0.003
6901216.3325	0.001
6924313.713	0.001
6946341.9155	0.003
6962117.894	0.002
6978202.592	0.002
6994901.7235	0.001
7014176.3085	0.002
7032654.9365	0.0
7053311.55	0.003
7068340.9545	0.002
7083076.701	0.001
7098575.525	0.001
7113239.843	0.001
7128190.452	0.002
7149068.421	0.001
7174797.9275	0.001
7195767.5365	0.001
7214433.213	0.001
7233143.6175	0.002
7250738.6565	0.003
7273579.7715	0.002
7295914.3235	0.001
7317415.1895	0.003
7337370.8675	0.002
7356413.299	0.007
7373352.9325	0.003
7388052.9525	0.001
7404000.548	0.001
7418408.904	0.005
7432245.7245	0.004
7445322.4045	0.005
7458969.338	0.005
7472494.4355	0.001
7485529.921	0.002
7499211.4005	0.003
7515897.9	0.002
7535775.479	0.002
7552149.207	0.001
7569228.088	0.001
7586733.6335	0.002
7605277.181	0.0
7623732.3885	0.002
7641184.8315	0.001
7661766.349	0.001
7678550.857	0.002
7694657.498	0.001
7708434.9475	0.003
7722557.69	0.002
7737226.731	0.001
7753546.357	0.001
7771297.668	0.001
7790069.953	0.002
7805959.4255	0.001
7823892.2665	0.002
7841026.659	0.004
7856151.4735	0.004
7871596.62	0.002
7886577.3965	0.002
7901011.6985	0.001
7916300.7825	0.0
7931781.6385	0.001
7947446.984	0.002
7961675.585	0.001
7976353.9985	0.001
7990634.8035	0.001
8006780.737	0.001
8022946.7995	0.002
8038551.405	0.001
8057219.412	0.001
8075469.3185	0.0
8090955.3795	0.002
8105792.348	0.003
8120422.1065	0.003
8135507.5285	0.002
8151849.672	0.001
8168319.8575	0.003
8182923.5825	0.002
8197048.752	0.004
8212071.873	0.002
8229173.1935	0.003
8244044.5745	0.002
8260006.1025	0.003
8275524.209	0.003
8291350.6765	0.005
8306345.438	0.002
8322299.408	0.007
8337507.3075	0.006
8354131.3275	0.004
8374012.096	0.002
8390953.082	0.004
8406626.1595	0.004
8421013.7935	0.004
8434471.137	0.003
8451361.878	0.004
8467050.649	0.002
8481796.4385	0.003
8498873.2035	0.004
8517185.7385	0.004
8532194.8085	0.002
8546186.0685	0.003
8560191.5055	0.003
8575067.141	0.011
8588876.323	0.004
8602577.931	0.009
8615848.7355	0.01
8631450.743	0.005
8657782.6475	0.004
8675993.877	0.007
8693258.1095	0.009
8707817.374	0.008
8722542.608	0.007
8737189.5695	0.008
8751513.923	0.006
8766561.729	0.004
8782861.2435	0.004
8801623.6525	0.003
8819331.2185	0.005
8837446.057	0.004
8860414.961	0.002
8879737.4175	0.004
8900312.74	0.004
8918521.5215	0.002
8937863.1875	0.004
8955714.717	0.004
8972750.022	0.009
8987546.266	0.002
9003940.9575	0.003
9019047.385	0.004
9039853.801	0.003
9058612.8915	0.002
9079459.2535	0.003
9100500.078	0.001
9120587.241	0.002
9138322.8715	0.004
9153410.4685	0.006
9171765.514	0.003
9190428.284	0.005
9208213.82	0.002
9224633.7965	0.002
9243836.625	0.002
9263642.252	0.001
9282377.1865	0.0
9299669.3585	0.001
9314901.6725	0.001
9332327.9355	0.002
9353325.0095	0.002
9371376.18	0.001
9387398.9225	0.001
9404065.154	0.0
9422470.0775	0.0
9439175.3245	0.001
9459297.082	0.002
9477866.598	0.001
9500524.7805	0.001
9521476.293	0.001
9541065.347	0.0
9564618.3425	0.0
9580964.6995	0.002
9596168.929	0.002
9610925.9745	0.002
9625935.0225	0.001
9640759.9505	0.001
9655898.878	0.001
9674858.724	0.0
9692497.594	0.002
9711282.4575	0.0
9738729.318	0.0
9863167.6165	0.0
10059237.3105	0.0
10160785.6705	0.0
10184645.3665	0.001
10216120.8745	0.001
10239738.052	0.0
10259196.4495	0.001
10281785.487	0.002
10303427.4355	0.001
10320557.3975	0.003
10343315.4485	0.0
10365774.82	0.001
10383842.7215	0.001
10401755.3845	0.001
10419352.3305	0.0
10436122.6985	0.001
10456267.057	0.001
10478602.707	0.001
10500398.6055	0.001
10520142.874	0.001
10539278.479	0.0
10556989.504	0.0
10573557.851	0.001
10590843.4965	0.002
10609133.739	0.002
10627170.46	0.002
10645396.003	0.004
10660229.81	0.003
10674369.6115	0.001
10687795.69	0.004
10700772.1795	0.004
10713953.6295	0.003
10727696.656	0.003
10741311.8425	0.004
10754485.642	0.006
10768499.811	0.006
10783770.5625	0.006
10799538.9095	0.004
10814393.958	0.009
10828406.7765	0.006
10849248.433	0.003
10871791.8375	0.012
10898714.1845	0.003
10919435.132	0.003
10935626.844	0.009
10950748.025	0.014
10965570.877	0.013
10979366.4275	0.008
10994488.7405	0.008
11009721.998	0.005
11025301.0785	0.003
11039859.948	0.002
11053668.9435	0.001
11068131.2095	0.002
11081134.453	0.001
11093435.365	0.003
11104995.7395	0.003
11118733.3675	0.002
11136030.6595	0.002
11153602.317	0.002
11172716.85	0.003
11189880.784	0.002
11205234.73	0.002
11221277.393	0.001
11241296.5375	0.001
11264109.6845	0.0
11286557.128	0.0
11303769.616	0.002
11319384.8425	0.001
11334806.442	0.001
11350420.6165	0.001
11367718.403	0.001
11385873.5635	0.004
11402584.7945	0.003
11419280.0015	0.004
11437110.1245	0.002
11455503.464	0.003
11475685.948	0.003
11496654.611	0.001
11520593.926	0.001
11537395.4715	0.002
11553162.868	0.001
11568247.664	0.004
11583682.706	0.0
11602061.211	0.002
11620348.1735	0.003
11637330.5665	0.002
11653672.418	0.004
11668821.6005	0.006
11684375.9295	0.004
11703964.9055	0.002
11721922.7145	0.005
11738981.12	0.007
11757222.268	0.004
11776017.066	0.003
11796133.355	0.012
11816191.651	0.014
11836123.252	0.0
11859546.929	0.003
11880477.7985	0.003
11902434.889	0.003
11924428.1795	0.005
11950012.969	0.006
11975795.258	0.01
12001879.501	0.008
12029982.9045	0.004
12047544.662	0.007
12064226.8095	0.004
12084036.816	0.001
12106668.8465	0.005
12124961.2665	0.004
12141281.3745	0.003
12157088.104	0.002
12176149.0085	0.003
12192384.186	0.002
12208671.078	0.006
12223917.45	0.003
12243549.929	0.002
12259207.6415	0.002
12274256.575	0.003
12289999.6395	0.004
12306027.008	0.003
12320888.841	0.003
12338734.003	0.002
12353465.7815	0.003
12369756.796	0.005
12388587.3525	0.005
12407014.5245	0.003
12426976.912	0.003
12447306.9165	0.004
12463342.1655	0.003
12478005.9085	0.008
12492029.571	0.004
12505849.2765	0.003
12518779.5355	0.007
12532086.685	0.006
12547569.353	0.005
12562001.2955	0.009
12576050.813	0.006
12595088.163	0.01
12612237.3295	0.008
12631247.0235	0.012
12649040.3725	0.007
12668660.893	0.005
12692814.402	0.005
12711633.2035	0.005
12729280.0305	0.009
12750116.0375	0.008
12772822.3575	0.008
12795465.698	0.009
12815790.2005	0.013
12840607.438	0.023
12865222.3035	0.006
12887729.7635	0.006
12904151.2585	0.022
12920371.18	0.005
12937001.567	0.011
12954792.1105	0.014
12974302.392	0.014
12999549.4935	0.012
13024343.86	0.008
13044670.2185	0.008
13062694.542	0.011
13077699.4105	0.013
13096987.286	0.008
13113529.3015	0.012
13129700.4045	0.005
13146408.253	0.003
13163561.8025	0.004
13178727.941	0.011
13195281.329	0.005
13211967.9645	0.004
13229391.3075	0.003
13246782.1685	0.001
13262719.0365	0.004
13278842.421	0.006
13293798.8525	0.004
13309257.1755	0.002
13325799.9215	0.008
13340978.3725	0.011
13357518.0395	0.01
13374665.0465	0.024
13388635.4715	0.023
13405226.504	0.017
13422662.55	0.012
13437682.7225	0.018
13452438.932	0.015
13468005.593	0.012
13482402.668	0.01
13496418.612	0.011
13510229.601	0.008
13523585.276	0.008
13539214.3725	0.002
13556884.805	0.009
13570004.363	0.006
13582475.6585	0.011
13594537.8575	0.004
13606442.2315	0.008
13619337.1365	0.006
13634309.773	0.002
13649421.7115	0.002
13663215.663	0.004
13676811.753	0.002
13694018.998	0.002
13714387.501	0.002
13732957.316	0.002
13751693.4875	0.004
13766112.0275	0.005
13780598.1855	0.002
13800494.065	0.003
13819803.8135	0.003
13837052.5205	0.002
13855715.403	0.002
13878232.9645	0.005
13899685.4315	0.001
13929846.663	0.001
13952539.4375	0.004
13972056.6275	0.006
13996339.3655	0.004
14016667.4455	0.004
14034876.303	0.003
14054543.3365	0.004
14081859.917	0.004
14104141.763	0.002
14123445.9505	0.001
14142256.376	0.001
14159433.0665	0.001
14176869.4965	0.002
14196673.2905	0.002
14216227.2155	0.001
14234624.846	0.001
14250441.9095	0.003
14265343.7455	0.004
14280402.051	0.001
14296148.627	0.002
14313887.4815	0.001
14333249.4145	0.002
14350939.354	0.001
14365506.7085	0.002
14381045.9225	0.004
14402654.148	0.002
14423616.913	0.004
14437472.8325	0.004
14451487.0895	0.005
14466189.8745	0.002
14486075.708	0.0
14504616.468	0.002
14522058.18	0.001
14541307.2	0.002
14559570.4745	0.002
14574133.968	0.003
14588381.992	0.001
14604557.4465	0.002
14618737.4775	0.007
14632579.161	0.004
14649305.248	0.002
14667208.9705	0.004
14683931.798	0.002
14702898.758	0.002
14722075.0835	0.002
14741633.5715	0.002
14758342.1055	0.002
14774183.3705	0.008
14790749.912	0.006
14807766.468	0.003
14826090.1085	0.002
14844767.6065	0.001
14861429.82	0.003
14876813.079	0.001
14901290.1075	0.001
14925354.3945	0.001
14942654.7185	0.001
14957936.098	0.005
14973704.6535	0.005
